start,end,dt,monthly_ocupancy,daily_ocupancy,hourly_ocupancy,monthly_vacant,daily_vacant,hourly_vacant,hourly_freq,daily_freq,holiday_score,date_only
2020-07-22 07:55:00,2020-07-23 07:55:00,24.0,273,16,1,275,15,1,0,1,0,2020-07-22
2020-07-22 08:15:00,2020-07-23 08:15:00,24.0,273,16,6,275,15,5,1,1,0,2020-07-22
2020-07-22 08:15:00,2020-07-23 08:15:00,24.0,273,16,6,275,15,5,1,1,0,2020-07-22
2020-07-22 08:25:00,2020-07-23 08:25:00,24.0,273,16,6,275,15,5,1,1,0,2020-07-22
2020-07-22 08:30:00,2020-07-23 08:30:00,24.0,273,16,6,275,15,5,1,1,0,2020-07-22
2020-07-22 08:55:00,2020-07-22 19:55:00,11.0,273,16,6,275,12,1,5,4,0,2020-07-22
2020-07-22 08:55:00,2020-07-23 08:55:00,24.0,273,16,6,275,15,5,1,1,0,2020-07-22
2020-07-22 09:05:00,2020-07-22 18:05:00,9.0,273,16,6,275,12,1,5,4,0,2020-07-22
2020-07-22 09:25:00,2020-07-23 09:25:00,24.0,273,16,6,275,15,5,1,1,0,2020-07-22
2020-07-22 09:40:00,2020-07-23 09:40:00,24.0,273,16,6,275,15,5,1,1,0,2020-07-22
2020-07-22 09:40:00,2020-07-23 09:40:00,24.0,273,16,6,275,15,5,1,1,0,2020-07-22
2020-07-22 09:45:00,2020-07-23 09:45:00,24.0,273,16,6,275,15,5,1,1,0,2020-07-22
2020-07-22 09:50:00,2020-07-23 09:50:00,24.0,273,16,6,275,15,5,1,1,0,2020-07-22
2020-07-22 10:20:00,2020-07-23 10:20:00,24.0,273,16,1,275,15,1,0,1,0,2020-07-22
2020-07-22 19:55:00,2020-07-23 19:55:00,24.0,273,16,1,275,15,1,0,1,0,2020-07-22
2020-07-23 01:55:00,2020-07-24 01:55:00,24.0,273,16,1,275,15,1,0,1,0,2020-07-23
2020-07-23 02:00:00,2020-08-23 02:00:00,744.0,273,16,1,280,3,1,0,13,0,2020-07-23
2020-07-23 08:00:00,2020-07-25 08:00:00,48.0,273,16,5,275,8,4,1,8,0,2020-07-23
2020-07-23 08:10:00,2020-07-24 08:10:00,24.0,273,16,5,275,15,4,1,1,0,2020-07-23
2020-07-23 08:15:00,2020-07-24 08:15:00,24.0,273,16,5,275,15,4,1,1,0,2020-07-23
2020-07-23 08:25:00,2020-07-24 08:25:00,24.0,273,16,5,275,15,4,1,1,0,2020-07-23
2020-07-23 08:50:00,2020-07-24 08:50:00,24.0,273,16,5,275,15,4,1,1,0,2020-07-23
2020-07-23 09:05:00,2020-07-24 09:05:00,24.0,273,16,5,275,15,5,0,1,0,2020-07-23
2020-07-23 09:25:00,2020-07-24 09:25:00,24.0,273,16,5,275,15,5,0,1,0,2020-07-23
2020-07-23 09:30:00,2020-07-24 09:30:00,24.0,273,16,5,275,15,5,0,1,0,2020-07-23
2020-07-23 09:35:00,2020-07-24 09:35:00,24.0,273,16,5,275,15,5,0,1,0,2020-07-23
2020-07-23 09:45:00,2020-07-24 09:45:00,24.0,273,16,5,275,15,5,0,1,0,2020-07-23
2020-07-23 10:05:00,2020-07-24 10:05:00,24.0,273,16,2,275,15,2,0,1,0,2020-07-23
2020-07-23 10:30:00,2020-07-24 10:30:00,24.0,273,16,2,275,15,2,0,1,0,2020-07-23
2020-07-23 15:25:00,2020-07-23 17:25:00,2.0,273,16,1,275,15,1,0,1,0,2020-07-23
2020-07-23 23:50:00,2020-07-24 23:50:00,24.0,273,16,1,275,15,1,0,1,0,2020-07-23
2020-07-24 08:05:00,2020-07-25 08:05:00,24.0,273,8,3,275,8,4,-1,0,0,2020-07-24
2020-07-24 08:15:00,2020-07-25 08:15:00,24.0,273,8,3,275,8,4,-1,0,0,2020-07-24
2020-07-24 08:30:00,2020-07-25 08:30:00,24.0,273,8,3,275,8,4,-1,0,0,2020-07-24
2020-07-24 09:00:00,2020-07-25 09:00:00,24.0,273,8,1,275,8,1,0,0,0,2020-07-24
2020-07-24 10:05:00,2020-07-24 19:05:00,9.0,273,8,2,275,15,1,1,-7,0,2020-07-24
2020-07-24 10:30:00,2020-07-25 10:30:00,24.0,273,8,2,275,8,1,1,0,0,2020-07-24
2020-07-24 11:40:00,2020-07-25 11:40:00,24.0,273,8,1,275,8,1,0,0,0,2020-07-24
2020-07-24 21:35:00,2020-07-25 21:35:00,24.0,273,8,1,275,8,1,0,0,0,2020-07-24
2020-07-25 09:15:00,2020-07-26 09:15:00,24.0,273,3,1,275,3,1,0,0,0,2020-07-25
2020-07-25 11:45:00,2020-07-26 11:45:00,24.0,273,3,1,275,3,1,0,0,0,2020-07-25
2020-07-25 20:50:00,2020-07-26 20:50:00,24.0,273,3,1,275,3,1,0,0,0,2020-07-25
2020-07-26 02:10:00,2020-07-27 02:10:00,24.0,273,1,1,275,2,1,0,-1,0,2020-07-26
2020-07-27 02:00:00,2020-08-27 02:00:00,744.0,273,12,1,280,14,1,0,-2,0,2020-07-27
2020-07-27 08:05:00,2020-07-28 08:05:00,24.0,273,12,4,275,13,4,0,-1,0,2020-07-27
2020-07-27 08:10:00,2020-07-28 08:10:00,24.0,273,12,4,275,13,4,0,-1,0,2020-07-27
2020-07-27 08:30:00,2020-07-28 08:30:00,24.0,273,12,4,275,13,4,0,-1,0,2020-07-27
2020-07-27 08:45:00,2020-07-28 08:45:00,24.0,273,12,4,275,13,4,0,-1,0,2020-07-27
2020-07-27 09:00:00,2020-07-28 09:00:00,24.0,273,12,4,275,13,2,2,-1,0,2020-07-27
2020-07-27 09:00:00,2020-07-27 21:00:00,12.0,273,12,4,275,2,1,3,10,0,2020-07-27
2020-07-27 09:00:00,2020-07-29 09:00:00,48.0,273,12,4,275,13,5,-1,-1,0,2020-07-27
2020-07-27 09:20:00,2020-07-28 09:20:00,24.0,273,12,4,275,13,2,2,-1,0,2020-07-27
2020-07-27 10:10:00,2020-07-28 10:10:00,24.0,273,12,2,275,13,2,0,-1,0,2020-07-27
2020-07-27 10:10:00,2020-07-28 10:10:00,24.0,273,12,2,275,13,2,0,-1,0,2020-07-27
2020-07-27 11:05:00,2020-07-28 11:05:00,24.0,273,12,1,275,13,1,0,-1,0,2020-07-27
2020-07-28 08:00:00,2020-07-29 08:00:00,24.0,273,15,5,275,13,4,1,2,0,2020-07-28
2020-07-28 08:15:00,2020-07-29 08:15:00,24.0,273,15,5,275,13,4,1,2,0,2020-07-28
2020-07-28 08:20:00,2020-07-29 08:20:00,24.0,273,15,5,275,13,4,1,2,0,2020-07-28
2020-07-28 08:55:00,2020-07-28 20:55:00,12.0,273,15,5,275,13,1,4,2,0,2020-07-28
2020-07-28 08:55:00,2020-07-29 08:55:00,24.0,273,15,5,275,13,4,1,2,0,2020-07-28
2020-07-28 09:05:00,2020-07-29 09:05:00,24.0,273,15,5,275,13,5,0,2,0,2020-07-28
2020-07-28 09:20:00,2020-07-29 09:20:00,24.0,273,15,5,275,13,5,0,2,0,2020-07-28
2020-07-28 09:20:00,2020-07-28 14:20:00,5.0,273,15,5,275,13,1,4,2,0,2020-07-28
2020-07-28 09:35:00,2020-07-29 09:35:00,24.0,273,15,5,275,13,5,0,2,0,2020-07-28
2020-07-28 09:45:00,2020-07-29 09:45:00,24.0,273,15,5,275,13,5,0,2,0,2020-07-28
2020-07-28 10:10:00,2020-07-28 19:10:00,9.0,273,15,1,275,13,1,0,2,0,2020-07-28
2020-07-28 12:15:00,2020-07-29 12:15:00,24.0,273,15,1,275,13,1,0,2,0,2020-07-28
2020-07-28 13:40:00,2020-07-29 13:40:00,24.0,273,15,1,275,13,1,0,2,0,2020-07-28
2020-07-28 15:20:00,2020-07-28 17:20:00,2.0,273,15,1,275,13,1,0,2,0,2020-07-28
2020-07-28 22:00:00,2020-07-29 22:00:00,24.0,273,15,1,275,13,1,0,2,0,2020-07-28
2020-07-29 05:05:00,2020-07-30 00:05:00,19.0,273,13,1,275,12,1,0,1,0,2020-07-29
2020-07-29 08:20:00,2020-07-30 08:20:00,24.0,273,13,5,275,12,5,0,1,0,2020-07-29
2020-07-29 08:20:00,2020-07-30 08:20:00,24.0,273,13,5,275,12,5,0,1,0,2020-07-29
2020-07-29 08:45:00,2020-07-30 08:45:00,24.0,273,13,5,275,12,5,0,1,0,2020-07-29
2020-07-29 08:55:00,2020-07-30 08:55:00,24.0,273,13,5,275,12,5,0,1,0,2020-07-29
2020-07-29 08:55:00,2020-07-30 08:55:00,24.0,273,13,5,275,12,5,0,1,0,2020-07-29
2020-07-29 09:00:00,2020-07-29 21:00:00,12.0,273,13,5,275,13,1,4,0,0,2020-07-29
2020-07-29 09:05:00,2020-07-30 09:05:00,24.0,273,13,5,275,12,4,1,1,0,2020-07-29
2020-07-29 09:10:00,2020-07-30 09:10:00,24.0,273,13,5,275,12,4,1,1,0,2020-07-29
2020-07-29 09:25:00,2020-07-30 09:25:00,24.0,273,13,5,275,12,4,1,1,0,2020-07-29
2020-07-29 09:30:00,2020-07-30 09:30:00,24.0,273,13,5,275,12,4,1,1,0,2020-07-29
2020-07-29 20:05:00,2020-07-30 20:05:00,24.0,273,13,2,275,12,2,0,1,0,2020-07-29
2020-07-29 20:20:00,2020-08-05 19:20:00,167.0,273,13,2,280,15,2,0,-2,0,2020-07-29
2020-07-30 08:20:00,2020-07-31 08:20:00,24.0,273,12,6,275,12,5,1,0,0,2020-07-30
2020-07-30 08:25:00,2020-07-31 08:25:00,24.0,273,12,6,275,12,5,1,0,0,2020-07-30
2020-07-30 08:35:00,2020-07-31 08:35:00,24.0,273,12,6,275,12,5,1,0,0,2020-07-30
2020-07-30 08:50:00,2020-07-30 20:50:00,12.0,273,12,6,275,12,2,4,0,0,2020-07-30
2020-07-30 08:50:00,2020-07-31 08:50:00,24.0,273,12,6,275,12,5,1,0,0,2020-07-30
2020-07-30 08:55:00,2020-07-31 08:55:00,24.0,273,12,6,275,12,5,1,0,0,2020-07-30
2020-07-30 09:25:00,2020-07-31 09:25:00,24.0,273,12,4,275,12,4,0,0,0,2020-07-30
2020-07-30 09:30:00,2020-07-31 09:30:00,24.0,273,12,4,275,12,4,0,0,0,2020-07-30
2020-07-30 09:35:00,2020-07-31 09:35:00,24.0,273,12,4,275,12,4,0,0,0,2020-07-30
2020-07-30 09:35:00,2020-07-31 09:35:00,24.0,273,12,4,275,12,4,0,0,0,2020-07-30
2020-07-30 10:00:00,2020-07-31 10:00:00,24.0,273,12,2,275,12,2,0,0,0,2020-07-30
2020-07-30 10:05:00,2020-07-31 10:05:00,24.0,273,12,2,275,12,2,0,0,0,2020-07-30
2020-07-31 08:25:00,2020-08-01 08:25:00,24.0,273,7,2,280,6,2,0,1,0,2020-07-31
2020-07-31 08:30:00,2020-08-01 08:30:00,24.0,273,7,2,280,6,2,0,1,0,2020-07-31
2020-07-31 09:00:00,2020-07-31 17:00:00,8.0,273,7,2,275,12,1,1,-5,0,2020-07-31
2020-07-31 09:05:00,2020-08-01 09:05:00,24.0,273,7,2,280,6,1,1,1,0,2020-07-31
2020-07-31 10:00:00,2020-08-01 10:00:00,24.0,273,7,1,280,6,1,0,1,0,2020-07-31
2020-07-31 18:15:00,2020-08-01 18:15:00,24.0,273,7,1,280,6,1,0,1,0,2020-07-31
2020-07-31 20:55:00,2020-08-01 20:55:00,24.0,273,7,1,280,6,1,0,1,0,2020-07-31
2020-08-03 08:10:00,2020-08-04 08:10:00,24.0,281,14,7,280,15,7,0,-1,0,2020-08-03
2020-08-03 08:15:00,2020-08-04 08:15:00,24.0,281,14,7,280,15,7,0,-1,0,2020-08-03
2020-08-03 08:30:00,2020-08-04 08:30:00,24.0,281,14,7,280,15,7,0,-1,0,2020-08-03
2020-08-03 08:30:00,2020-08-04 08:30:00,24.0,281,14,7,280,15,7,0,-1,0,2020-08-03
2020-08-03 08:40:00,2020-08-04 08:40:00,24.0,281,14,7,280,15,7,0,-1,0,2020-08-03
2020-08-03 08:50:00,2020-08-04 08:50:00,24.0,281,14,7,280,15,7,0,-1,0,2020-08-03
2020-08-03 08:55:00,2020-08-04 08:55:00,24.0,281,14,7,280,15,7,0,-1,0,2020-08-03
2020-08-03 09:00:00,2020-08-04 09:00:00,24.0,281,14,3,280,15,3,0,-1,0,2020-08-03
2020-08-03 09:25:00,2020-08-04 09:25:00,24.0,281,14,3,280,15,3,0,-1,0,2020-08-03
2020-08-03 09:45:00,2020-08-04 09:45:00,24.0,281,14,3,280,15,3,0,-1,0,2020-08-03
2020-08-03 10:05:00,2020-08-04 10:05:00,24.0,281,14,2,280,15,2,0,-1,0,2020-08-03
2020-08-03 10:15:00,2020-08-04 10:15:00,24.0,281,14,2,280,15,2,0,-1,0,2020-08-03
2020-08-03 12:00:00,2020-08-04 12:00:00,24.0,281,14,2,280,15,2,0,-1,0,2020-08-03
2020-08-03 12:45:00,2020-08-04 12:45:00,24.0,281,14,2,280,15,2,0,-1,0,2020-08-03
2020-08-04 02:00:00,2020-09-04 02:00:00,744.0,281,13,1,230,14,1,0,-1,0,2020-08-04
2020-08-04 08:05:00,2020-08-05 08:05:00,24.0,281,13,4,280,15,4,0,-2,0,2020-08-04
2020-08-04 08:35:00,2020-08-05 08:35:00,24.0,281,13,4,280,15,4,0,-2,0,2020-08-04
2020-08-04 08:40:00,2020-08-05 08:40:00,24.0,281,13,4,280,15,4,0,-2,0,2020-08-04
2020-08-04 08:55:00,2020-08-05 08:55:00,24.0,281,13,4,280,15,4,0,-2,0,2020-08-04
2020-08-04 09:10:00,2020-08-05 09:10:00,24.0,281,13,5,280,15,5,0,-2,0,2020-08-04
2020-08-04 09:20:00,2020-08-05 09:20:00,24.0,281,13,5,280,15,5,0,-2,0,2020-08-04
2020-08-04 09:25:00,2020-08-05 09:25:00,24.0,281,13,5,280,15,5,0,-2,0,2020-08-04
2020-08-04 09:25:00,2020-08-05 09:25:00,24.0,281,13,5,280,15,5,0,-2,0,2020-08-04
2020-08-04 09:45:00,2020-08-05 09:45:00,24.0,281,13,5,280,15,5,0,-2,0,2020-08-04
2020-08-04 11:10:00,2020-08-05 11:10:00,24.0,281,13,1,280,15,1,0,-2,0,2020-08-04
2020-08-04 13:45:00,2020-08-04 19:45:00,6.0,281,13,1,280,15,1,0,-2,0,2020-08-04
2020-08-04 16:10:00,2020-08-05 16:10:00,24.0,281,13,1,280,15,1,0,-2,0,2020-08-04
2020-08-05 08:10:00,2020-08-06 08:10:00,24.0,281,17,7,280,16,6,1,1,0,2020-08-05
2020-08-05 08:15:00,2020-08-06 08:15:00,24.0,281,17,7,280,16,6,1,1,0,2020-08-05
2020-08-05 08:25:00,2020-08-06 08:25:00,24.0,281,17,7,280,16,6,1,1,0,2020-08-05
2020-08-05 08:30:00,2020-08-05 19:30:00,11.0,281,17,7,280,15,2,5,2,0,2020-08-05
2020-08-05 08:35:00,2020-08-06 08:35:00,24.0,281,17,7,280,16,6,1,1,0,2020-08-05
2020-08-05 08:40:00,2020-08-06 08:40:00,24.0,281,17,7,280,16,6,1,1,0,2020-08-05
2020-08-05 08:55:00,2020-08-06 08:55:00,24.0,281,17,7,280,16,6,1,1,0,2020-08-05
2020-08-05 09:00:00,2020-08-05 22:00:00,13.0,281,17,5,280,15,2,3,2,0,2020-08-05
2020-08-05 09:05:00,2020-08-06 09:05:00,24.0,281,17,5,280,16,4,1,1,0,2020-08-05
2020-08-05 09:15:00,2020-08-06 09:15:00,24.0,281,17,5,280,16,4,1,1,0,2020-08-05
2020-08-05 09:15:00,2020-08-06 09:15:00,24.0,281,17,5,280,16,4,1,1,0,2020-08-05
2020-08-05 09:30:00,2020-08-06 09:30:00,24.0,281,17,5,280,16,4,1,1,0,2020-08-05
2020-08-05 10:00:00,2020-08-06 10:00:00,24.0,281,17,1,280,16,1,0,1,0,2020-08-05
2020-08-05 11:00:00,2020-08-06 11:00:00,24.0,281,17,2,280,16,2,0,1,0,2020-08-05
2020-08-05 11:10:00,2020-08-06 11:10:00,24.0,281,17,2,280,16,2,0,1,0,2020-08-05
2020-08-05 16:25:00,2020-08-05 22:25:00,6.0,281,17,1,280,15,2,-1,2,0,2020-08-05
2020-08-05 20:10:00,2020-08-06 20:10:00,24.0,281,17,1,280,16,1,0,1,0,2020-08-05
2020-08-06 08:20:00,2020-08-07 08:20:00,24.0,281,15,6,280,14,6,0,1,0,2020-08-06
2020-08-06 08:25:00,2020-08-07 08:25:00,24.0,281,15,6,280,14,6,0,1,0,2020-08-06
